Antena,Fecha,Latitud,Longitud,Codigo,Temp_max_emas,Temp_min_emas,Hidroregion,Topoforma,Temp_max_merra,Temp_min_merra,Differential_max,Differential_min,Temp_mean_merra,Temp_mean_emas,Humedad,Presion_barometrica,Precipitacion,Radiacion_solar,Etiqueta_clase
17008,01/03/2019,18.44,-99.03,17008,-99,-99,Balsas,Sierra,33.36819,15.46072,-99,-99,23.64166,NA,NA,NA,NA,NA,0
17008,02/03/2019,18.44,-99.03,17008,-99,-99,Balsas,Sierra,34.23996,16.31186,-99,-99,24.43094,NA,NA,NA,NA,NA,0
17009,01/03/2019,19.03,-99.27,17009,-99,-99,Balsas,Sierra,29.53772,10.53241,-99,-99,19.20859,NA,NA,NA,NA,NA,0
17009,02/03/2019,19.03,-99.27,17009,-99,-99,Balsas,Sierra,29.29871,11.31683,-99,-99,19.40942,NA,NA,NA,NA,NA,0
17012,01/03/2019,18.91,-98.97,17012,-99,-99,Balsas,Llanura,30.07126,11.53348,-99,-99,19.8479,NA,NA,NA,NA,NA,0
17012,02/03/2019,18.91,-98.97,17012,-99,-99,Balsas,Llanura,30.22708,12.33746,-99,-99,20.35461,NA,NA,NA,NA,NA,0
17013,01/03/2019,18.71,-99.09,17013,-99,-99,Balsas,Sierra,31.89526,13.57654,-99,-99,21.96118,NA,NA,NA,NA,NA,0
17013,02/03/2019,18.71,-99.09,17013,-99,-99,Balsas,Sierra,32.3371,14.38708,-99,-99,22.51166,NA,NA,NA,NA,NA,0
17014,01/03/2019,18.85,-99.23,17014,-99,-99,Balsas,Lomer?o,30.80164,12.03027,-99,-99,20.65472,NA,NA,NA,NA,NA,0
17014,02/03/2019,18.85,-99.23,17014,-99,-99,Balsas,Lomer?o,30.81433,12.81494,-99,-99,20.95056,NA,NA,NA,NA,NA,0
17015,01/03/2019,18.6,-98.84,17015,-99,-99,Balsas,Llanura,32.53156,14.67371,-99,-99,22.68036,NA,NA,NA,NA,NA,0
17015,02/03/2019,18.6,-98.84,17015,-99,-99,Balsas,Llanura,33.32141,15.52206,-99,-99,23.59021,NA,NA,NA,NA,NA,0
17016,01/03/2019,18.61,-99.26,17016,-99,-99,Balsas,Meseta,32.71948,14.39166,-99,-99,22.94785,NA,NA,NA,NA,NA,0
17016,02/03/2019,18.61,-99.26,17016,-99,-99,Balsas,Meseta,33.24536,15.19141,-99,-99,23.3924,NA,NA,NA,NA,NA,0
17017,01/03/2019,18.87,-98.93,17017,-99,-99,Balsas,Llanura,30.31528,11.88803,-99,-99,20.13611,NA,NA,NA,NA,NA,0
17017,02/03/2019,18.87,-98.93,17017,-99,-99,Balsas,Llanura,30.57037,12.6991,-99,-99,20.7113,NA,NA,NA,NA,NA,0
17018,01/03/2019,18.76,-99.12,17018,-99,-99,Balsas,Valle,31.44986,12.97427,-99,-99,21.43591,NA,NA,NA,NA,NA,0
17018,02/03/2019,18.76,-99.12,17018,-99,-99,Balsas,Valle,31.74213,13.7757,-99,-99,21.8985,NA,NA,NA,NA,NA,0
17019,01/03/2019,18.49,-99.31,17019,-99,-99,Balsas,Lomer?o,33.43991,15.32532,-99,-99,23.81335,NA,NA,NA,NA,NA,0
17019,02/03/2019,18.49,-99.31,17019,-99,-99,Balsas,Lomer?o,34.17157,16.0834,-99,-99,24.28348,NA,NA,NA,NA,NA,0
17020,01/03/2019,18.81,-98.75,17020,-99,-99,Balsas,Lomer?o,30.7749,12.5592,-99,-99,20.66977,NA,NA,NA,NA,NA,0
17020,02/03/2019,18.81,-98.75,17020,-99,-99,Balsas,Lomer?o,31.21176,13.38766,-99,-99,21.38647,NA,NA,NA,NA,NA,0
17021,01/03/2019,18.62,-98.94,17021,-99,-99,Balsas,Sierra,32.49069,14.5448,-99,-99,22.64291,NA,NA,NA,NA,NA,0
17021,02/03/2019,18.62,-98.94,17021,-99,-99,Balsas,Sierra,33.22595,15.38452,-99,-99,23.47086,NA,NA,NA,NA,NA,0
17022,01/03/2019,19.04,-99.26,17022,-99,-99,Balsas,Sierra,29.49945,10.50107,-99,-99,19.17194,NA,NA,NA,NA,NA,0
17022,02/03/2019,19.04,-99.26,17022,-99,-99,Balsas,Sierra,29.26852,11.28625,-99,-99,19.37579,NA,NA,NA,NA,NA,0
17023,01/03/2019,18.52,-99.19,17023,-99,-99,Balsas,Meseta,33.15411,14.99701,-99,-99,23.46014,NA,NA,NA,NA,NA,0
17023,02/03/2019,18.52,-99.19,17023,-99,-99,Balsas,Meseta,33.83789,15.80728,-99,-99,24.00568,NA,NA,NA,NA,NA,0
17024,01/03/2019,18.85,-99.02,17024,-99,-99,Balsas,Llanura,30.52484,12.01276,-99,-99,20.36453,NA,NA,NA,NA,NA,0
17024,02/03/2019,18.85,-99.02,17024,-99,-99,Balsas,Llanura,30.72382,12.81717,-99,-99,20.86749,NA,NA,NA,NA,NA,0
17025,01/03/2019,18.85,-98.87,17025,-99,-99,Balsas,Lomer?o,30.45575,12.1174,-99,-99,20.30365,NA,NA,NA,NA,NA,0
17025,02/03/2019,18.85,-98.87,17025,-99,-99,Balsas,Lomer?o,30.78693,12.93445,-99,-99,20.93774,NA,NA,NA,NA,NA,0
17026,01/03/2019,18.64,-99.2,17026,-99,-99,Balsas,Llanura,32.52982,14.20459,-99,-99,22.71698,NA,NA,NA,NA,NA,0
17026,02/03/2019,18.64,-99.2,17026,-99,-99,Balsas,Llanura,33.0332,15.00739,-99,-99,23.19046,NA,NA,NA,NA,NA,0
17028,01/03/2019,18.69,-98.83,17028,-99,-99,Balsas,Llanura,31.84833,13.84647,-99,-99,21.89874,NA,NA,NA,NA,NA,0
17028,02/03/2019,18.69,-98.83,17028,-99,-99,Balsas,Llanura,32.4975,14.68567,-99,-99,22.72913,NA,NA,NA,NA,NA,0
17029,01/03/2019,18.87,-99.43,17029,-99,-99,Balsas,Sierra,30.71674,11.91129,-99,-99,20.57376,NA,NA,NA,NA,NA,0
17029,02/03/2019,18.87,-99.43,17029,-99,-99,Balsas,Sierra,30.68231,12.72382,-99,-99,20.83777,NA,NA,NA,NA,NA,0
17030,01/03/2019,18.5,-98.75,17030,-99,-99,Balsas,Llanura,33.26917,15.54553,-99,-99,23.47958,NA,NA,NA,NA,NA,0
17030,02/03/2019,18.5,-98.75,17030,-99,-99,Balsas,Llanura,34.23679,16.43649,-99,-99,24.5116,NA,NA,NA,NA,NA,0
17032,01/03/2019,18.62,-99.35,17032,-99,-99,Balsas,Meseta,32.63931,14.25519,-99,-99,22.85565,NA,NA,NA,NA,NA,0
17032,02/03/2019,18.62,-99.35,17032,-99,-99,Balsas,Meseta,33.12109,15.05054,-99,-99,23.25812,NA,NA,NA,NA,NA,0
17033,01/03/2019,18.45,-99.1,17033,-99,-99,Balsas,Sierra,33.38782,15.42053,-99,-99,23.70001,NA,NA,NA,NA,NA,0
17033,02/03/2019,18.45,-99.1,17033,-99,-99,Balsas,Sierra,34.20966,16.22891,-99,-99,24.37579,NA,NA,NA,NA,NA,0
17036,01/03/2019,18.48,-98.72,17036,-99,-99,Balsas,Llanura,33.26715,15.52972,-99,-99,23.46808,NA,NA,NA,NA,NA,0
17036,02/03/2019,18.48,-98.72,17036,-99,-99,Balsas,Llanura,34.23685,16.42203,-99,-99,24.49762,NA,NA,NA,NA,NA,0
17038,01/03/2019,18.52,-99.15,17038,-99,-99,Balsas,Meseta,33.15393,15.04529,-99,-99,23.453,NA,NA,NA,NA,NA,0
17038,02/03/2019,18.52,-99.15,17038,-99,-99,Balsas,Meseta,33.86465,15.86066,-99,-99,24.047,NA,NA,NA,NA,NA,0
17039,01/03/2019,19.04,-99.09,17039,-99,-99,Balsas,Sierra,29.39026,10.5499,-99,-99,19.07269,NA,NA,NA,NA,NA,0
17039,02/03/2019,19.04,-99.09,17039,-99,-99,Balsas,Sierra,29.30823,11.32657,-99,-99,19.38647,NA,NA,NA,NA,NA,0
17042,01/03/2019,18.65,-99.18,17042,-99,-99,Balsas,Llanura,32.45496,14.13382,-99,-99,22.6265,NA,NA,NA,NA,NA,0
17042,02/03/2019,18.65,-99.18,17042,-99,-99,Balsas,Llanura,32.95215,14.93805,-99,-99,23.11334,NA,NA,NA,NA,NA,0
17043,01/03/2019,18.89,-98.86,17043,-99,-99,Balsas,Llanura,30.17084,11.77316,-99,-99,19.97818,NA,NA,NA,NA,NA,0
17043,02/03/2019,18.89,-98.86,17043,-99,-99,Balsas,Llanura,30.44424,12.58643,-99,-99,20.57928,NA,NA,NA,NA,NA,0
17044,01/03/2019,18.6,-99.37,17044,-99,-99,Balsas,Meseta,32.75586,14.39706,-99,-99,22.99643,NA,NA,NA,NA,NA,0
17044,02/03/2019,18.6,-99.37,17044,-99,-99,Balsas,Meseta,33.26907,15.19302,-99,-99,23.40503,NA,NA,NA,NA,NA,0
17045,01/03/2019,18.91,-98.75,17045,-99,-99,Balsas,Lomer?o,30.0495,11.67041,-99,-99,19.84079,NA,NA,NA,NA,NA,0
17045,02/03/2019,18.91,-98.75,17045,-99,-99,Balsas,Lomer?o,30.33118,12.49237,-99,-99,20.46411,NA,NA,NA,NA,NA,0
17046,01/03/2019,18.89,-98.69,17046,-99,-99,Balsas,Sierra,30.15854,11.79648,-99,-99,19.95349,NA,NA,NA,NA,NA,0
17046,02/03/2019,18.89,-98.69,17046,-99,-99,Balsas,Sierra,30.45001,12.63068,-99,-99,20.59796,NA,NA,NA,NA,NA,0
17047,01/03/2019,19.06,-99.27,17047,-99,-99,Balsas,Sierra,29.4176,10.41827,-99,-99,19.09274,NA,NA,NA,NA,NA,0
17047,02/03/2019,19.06,-99.27,17047,-99,-99,Balsas,Sierra,29.1907,11.20547,-99,-99,19.29199,NA,NA,NA,NA,NA,0
17048,01/03/2019,18.88,-98.78,17048,-99,-99,Balsas,Lomer?o,30.2438,11.89828,-99,-99,20.06653,NA,NA,NA,NA,NA,0
17048,02/03/2019,18.88,-98.78,17048,-99,-99,Balsas,Lomer?o,30.56213,12.71497,-99,-99,20.70181,NA,NA,NA,NA,NA,0
17049,01/03/2019,18.99,-99.1,17049,-99,-99,Balsas,Sierra,29.87457,11.06741,-99,-99,19.58344,NA,NA,NA,NA,NA,0
17049,02/03/2019,18.99,-99.1,17049,-99,-99,Balsas,Sierra,29.79651,11.85483,-99,-99,19.91776,NA,NA,NA,NA,NA,0
17051,01/03/2019,18.99,-98.92,17051,-99,-99,Balsas,Lomer?o,29.69266,11.12878,-99,-99,19.4216,NA,NA,NA,NA,NA,0
17051,02/03/2019,18.99,-98.92,17051,-99,-99,Balsas,Lomer?o,29.81384,11.93134,-99,-99,19.92221,NA,NA,NA,NA,NA,0
17052,01/03/2019,18.88,-98.87,17052,-99,-99,Balsas,Llanura,30.23734,11.84821,-99,-99,20.05334,NA,NA,NA,NA,NA,0
17052,02/03/2019,18.88,-98.87,17052,-99,-99,Balsas,Llanura,30.51993,12.66199,-99,-99,20.65854,NA,NA,NA,NA,NA,0
17054,01/03/2019,18.67,-98.98,17054,-99,-99,Balsas,Valle,32.14401,14.0694,-99,-99,22.24634,NA,NA,NA,NA,NA,0
17054,02/03/2019,18.67,-98.98,17054,-99,-99,Balsas,Valle,32.76962,14.89966,-99,-99,22.98691,NA,NA,NA,NA,NA,0
17056,01/03/2019,18.58,-99.05,17056,-99,-99,Balsas,Valle,32.8533,14.82791,-99,-99,23.08008,NA,NA,NA,NA,NA,0
17056,02/03/2019,18.58,-99.05,17056,-99,-99,Balsas,Valle,33.57639,15.65594,-99,-99,23.79434,NA,NA,NA,NA,NA,0
17057,01/03/2019,18.53,-98.94,17057,-99,-99,Balsas,Sierra,32.97638,15.13513,-99,-99,23.20221,NA,NA,NA,NA,NA,0
17057,02/03/2019,18.53,-98.94,17057,-99,-99,Balsas,Sierra,33.81662,15.98108,-99,-99,24.08463,NA,NA,NA,NA,NA,0
17058,01/03/2019,18.86,-99.33,17058,-99,-99,Balsas,Lomer?o,30.81326,11.98721,-99,-99,20.65985,NA,NA,NA,NA,NA,0
17058,02/03/2019,18.86,-99.33,17058,-99,-99,Balsas,Lomer?o,30.78149,12.76834,-99,-99,20.91772,NA,NA,NA,NA,NA,0
17059,01/03/2019,18.75,-99.43,17059,-99,-99,Balsas,Lomer?o,31.64355,13.04968,-99,-99,21.68182,NA,NA,NA,NA,NA,0
17059,02/03/2019,18.75,-99.43,17059,-99,-99,Balsas,Lomer?o,31.85953,13.853,-99,-99,22.00888,NA,NA,NA,NA,NA,0
17060,01/03/2019,18.93,-98.69,17060,-99,-99,Balsas,Sierra,29.92325,11.50705,-99,-99,19.68338,NA,NA,NA,NA,NA,0
17060,02/03/2019,18.93,-98.69,17060,-99,-99,Balsas,Sierra,30.16269,12.34125,-99,-99,20.29834,NA,NA,NA,NA,NA,0
17061,01/03/2019,18.68,-99.46,17061,-99,-99,Balsas,Meseta,32.19617,13.76553,-99,-99,22.36212,NA,NA,NA,NA,NA,0
17061,02/03/2019,18.68,-99.46,17061,-99,-99,Balsas,Meseta,32.57974,14.57318,-99,-99,22.73685,NA,NA,NA,NA,NA,0
17062,01/03/2019,18.73,-99.47,17062,-99,-99,Balsas,Valle,31.78421,13.26743,-99,-99,21.87393,NA,NA,NA,NA,NA,0
17062,02/03/2019,18.73,-99.47,17062,-99,-99,Balsas,Valle,32.06201,14.08405,-99,-99,22.22415,NA,NA,NA,NA,NA,0
17063,01/03/2019,18.8,-98.81,17063,-99,-99,Balsas,Lomer?o,30.86551,12.6521,-99,-99,20.77533,NA,NA,NA,NA,NA,0
17063,02/03/2019,18.8,-98.81,17063,-99,-99,Balsas,Lomer?o,31.31027,13.47757,-99,-99,21.48654,NA,NA,NA,NA,NA,0
17064,01/03/2019,18.65,-98.99,17064,-99,-99,Balsas,Valle,32.3208,14.27103,-99,-99,22.45197,NA,NA,NA,NA,NA,0
17064,02/03/2019,18.65,-98.99,17064,-99,-99,Balsas,Valle,32.97742,15.10211,-99,-99,23.19891,NA,NA,NA,NA,NA,0
17065,01/03/2019,18.53,-99.07,17065,-99,-99,Balsas,Lomer?o,33.09174,15.08899,-99,-99,23.3631,NA,NA,NA,NA,NA,0
17065,02/03/2019,18.53,-99.07,17065,-99,-99,Balsas,Lomer?o,33.85434,15.91641,-99,-99,24.07071,NA,NA,NA,NA,NA,0
17066,01/03/2019,19.01,-98.96,17066,-99,-99,Balsas,Lomer?o,29.28354,10.60449,-99,-99,18.97653,NA,NA,NA,NA,NA,0
17066,02/03/2019,19.01,-98.96,17066,-99,-99,Balsas,Lomer?o,29.34732,11.37744,-99,-99,19.40155,NA,NA,NA,NA,NA,0
17068,01/03/2019,18.95,-98.83,17068,-99,-99,Balsas,Lomer?o,29.83893,11.38126,-99,-99,19.60123,NA,NA,NA,NA,NA,0
17068,02/03/2019,18.95,-98.83,17068,-99,-99,Balsas,Lomer?o,30.05347,12.19049,-99,-99,20.1691,NA,NA,NA,NA,NA,0
17069,01/03/2019,18.72,-99.28,17069,-99,-99,Balsas,Meseta,31.90497,13.36298,-99,-99,21.97217,NA,NA,NA,NA,NA,0
17069,02/03/2019,18.72,-99.28,17069,-99,-99,Balsas,Meseta,32.19351,14.15436,-99,-99,22.33374,NA,NA,NA,NA,NA,0
17071,01/03/2019,18.88,-99.15,17071,-99,-99,Balsas,Sierra,30.48151,11.73193,-99,-99,20.28714,NA,NA,NA,NA,NA,0
17071,02/03/2019,18.88,-99.15,17071,-99,-99,Balsas,Sierra,30.48856,12.5202,-99,-99,20.62256,NA,NA,NA,NA,NA,0
17072,01/03/2019,18.74,-99.27,17072,-99,-99,Balsas,Sierra,31.73401,13.15579,-99,-99,21.76736,NA,NA,NA,NA,NA,0
17072,02/03/2019,18.74,-99.27,17072,-99,-99,Balsas,Sierra,31.9787,13.9462,-99,-99,22.1189,NA,NA,NA,NA,NA,0
17073,01/03/2019,18.7,-99.38,17073,-99,-99,Balsas,Valle,32.06335,13.54178,-99,-99,22.1712,NA,NA,NA,NA,NA,0
17073,02/03/2019,18.7,-99.38,17073,-99,-99,Balsas,Valle,32.38129,14.33502,-99,-99,22.52066,NA,NA,NA,NA,NA,0
17076,01/03/2019,18.63,-99.33,17076,-99,-99,Balsas,Meseta,32.57904,14.18469,-99,-99,22.78247,NA,NA,NA,NA,NA,0
17076,02/03/2019,18.63,-99.33,17076,-99,-99,Balsas,Meseta,33.0463,14.98007,-99,-99,23.18463,NA,NA,NA,NA,NA,0
17077,01/03/2019,18.69,-99.24,17077,-99,-99,Balsas,Meseta,32.14743,13.69092,-99,-99,22.26224,NA,NA,NA,NA,NA,0
17077,02/03/2019,18.69,-99.24,17077,-99,-99,Balsas,Meseta,32.52124,14.48669,-99,-99,22.66724,NA,NA,NA,NA,NA,0
18001,01/03/2019,22.49,-105.35,18001,-99,-99,Presidio-San Pedro,Llanura,29.55679,17.61136,-99,-99,22.52441,NA,NA,NA,NA,NA,0
18001,02/03/2019,22.49,-105.35,18001,-99,-99,Presidio-San Pedro,Llanura,29.53632,17.12207,-99,-99,22.52753,NA,NA,NA,NA,NA,0
18002,01/03/2019,21.06,-104.48,18002,-99,-99,Rio Ameca,Sierra,32.56427,13.18274,-99,-99,21.1958,NA,NA,NA,NA,NA,0
18002,02/03/2019,21.06,-104.48,18002,-99,-99,Rio Ameca,Sierra,33.90952,11.81381,-99,-99,21.1156,NA,NA,NA,NA,NA,0
18003,01/03/2019,20.8,-104.4,18003,-99,-99,Rio Ameca,Lomer?o,32.18213,13.29639,-99,-99,21.04465,NA,NA,NA,NA,NA,0
18003,02/03/2019,20.8,-104.4,18003,-99,-99,Rio Ameca,Lomer?o,33.60544,11.52728,-99,-99,20.96326,NA,NA,NA,NA,NA,0
18004,01/03/2019,21.84,-105.12,18004,-99,-99,Lerma Santiago,Llanura,32.23251,17.49445,-99,-99,23.51682,NA,NA,NA,NA,NA,0
18004,02/03/2019,21.84,-105.12,18004,-99,-99,Lerma Santiago,Llanura,32.29202,17.06476,-99,-99,23.59836,NA,NA,NA,NA,NA,0
18005,01/03/2019,21.38,-104.62,18005,-99,-99,Lerma Santiago,Llanura,32.80994,13.87201,-99,-99,21.72784,NA,NA,NA,NA,NA,0
18005,02/03/2019,21.38,-104.62,18005,-99,-99,Lerma Santiago,Llanura,33.68396,12.92035,-99,-99,21.69943,NA,NA,NA,NA,NA,0
18006,01/03/2019,21.23,-104.92,18006,-99,-99,Huicicila,Llanura,31.79971,17.11673,-99,-99,22.85919,NA,NA,NA,NA,NA,0
18006,02/03/2019,21.23,-104.92,18006,-99,-99,Huicicila,Llanura,32.51877,16.61118,-99,-99,23.02026,NA,NA,NA,NA,NA,0
18007,01/03/2019,22.82,-105.31,18007,-99,-99,Presidio-San Pedro,Valle,30.2645,14.64618,-99,-99,21.34109,NA,NA,NA,NA,NA,0
18007,02/03/2019,22.82,-105.31,18007,-99,-99,Presidio-San Pedro,Valle,30.52393,13.78168,-99,-99,21.25287,NA,NA,NA,NA,NA,0
18008,01/03/2019,21.84,-104.72,18008,-99,-99,Lerma Santiago,Sierra,32.85934,15.04849,-99,-99,22.43268,NA,NA,NA,NA,NA,0
18008,02/03/2019,21.84,-104.72,18008,-99,-99,Lerma Santiago,Sierra,33.18494,14.04419,-99,-99,22.33246,NA,NA,NA,NA,NA,0
18009,01/03/2019,21.83,-104.83,18009,-99,-99,Lerma Santiago,Sierra,32.80392,16.36569,-99,-99,23.11664,NA,NA,NA,NA,NA,0
18009,02/03/2019,21.83,-104.83,18009,-99,-99,Lerma Santiago,Sierra,32.96793,15.69623,-99,-99,23.13129,NA,NA,NA,NA,NA,0
18010,01/03/2019,21.31,-104.91,18010,-99,-99,Huicicila,Sierra,31.97675,17.03735,-99,-99,22.91748,NA,NA,NA,NA,NA,0
18010,02/03/2019,21.31,-104.91,18010,-99,-99,Huicicila,Sierra,32.59021,16.61029,-99,-99,23.08734,NA,NA,NA,NA,NA,0
18011,01/03/2019,21.89,-104.36,18011,-99,-99,Lerma Santiago,Sierra,32.86035,11.94064,-99,-99,20.74582,NA,NA,NA,NA,NA,0
18011,02/03/2019,21.89,-104.36,18011,-99,-99,Lerma Santiago,Sierra,33.57837,10.15414,-99,-99,20.37665,NA,NA,NA,NA,NA,0
18012,01/03/2019,22.64,-105.32,18012,-99,-99,Presidio-San Pedro,Valle,29.979,16.37503,-99,-99,22.06592,NA,NA,NA,NA,NA,0
18012,02/03/2019,22.64,-105.32,18012,-99,-99,Presidio-San Pedro,Valle,30.03424,15.69464,-99,-99,22.02396,NA,NA,NA,NA,NA,0
18013,01/03/2019,21.68,-104.32,18013,-99,-99,Lerma Santiago,Valle,33.06458,11.9873,-99,-99,20.91162,NA,NA,NA,NA,NA,0
18013,02/03/2019,21.68,-104.32,18013,-99,-99,Lerma Santiago,Valle,33.92001,10.54791,-99,-99,20.6665,NA,NA,NA,NA,NA,0
18014,01/03/2019,21.92,-104.51,18014,-99,-99,Lerma Santiago,Sierra,32.88693,12.54474,-99,-99,21.08139,NA,NA,NA,NA,NA,0
18014,02/03/2019,21.92,-104.51,18014,-99,-99,Lerma Santiago,Sierra,33.5011,10.8439,-99,-99,20.74115,NA,NA,NA,NA,NA,0
18016,01/03/2019,21.03,-104.38,18016,-99,-99,Rio Ameca,Llanura,32.61951,12.93167,-99,-99,21.09134,NA,NA,NA,NA,NA,0
18016,02/03/2019,21.03,-104.38,18016,-99,-99,Rio Ameca,Llanura,34.0065,11.50827,-99,-99,20.99802,NA,NA,NA,NA,NA,0
18017,01/03/2019,21.48,-105.11,18017,-99,-99,Huicicila,Valle,31.5694,17.65732,-99,-99,23.14999,NA,NA,NA,NA,NA,0
18017,02/03/2019,21.48,-105.11,18017,-99,-99,Huicicila,Valle,31.98218,17.43524,-99,-99,23.35019,NA,NA,NA,NA,NA,0
18018,01/03/2019,22.26,-104.52,18018,-99,-99,Lerma Santiago,Valle,31.83954,11.47668,-99,-99,20.13693,NA,NA,NA,NA,NA,0
18018,02/03/2019,22.26,-104.52,18018,-99,-99,Lerma Santiago,Valle,32.44391,9.77408,-99,-99,19.79425,NA,NA,NA,NA,NA,0
18019,01/03/2019,21.65,-105.03,18019,-99,-99,Huicicila,Sierra,32.31284,17.31918,-99,-99,23.32764,NA,NA,NA,NA,NA,0
18019,02/03/2019,21.65,-105.03,18019,-99,-99,Huicicila,Sierra,32.55737,17.0145,-99,-99,23.48706,NA,NA,NA,NA,NA,0
18020,01/03/2019,21.32,-104.01,18020,-99,-99,Lerma Santiago,Ca??n,32.20837,11.13068,-99,-99,20.48935,NA,NA,NA,NA,NA,0
18020,02/03/2019,21.32,-104.01,18020,-99,-99,Lerma Santiago,Ca??n,33.16492,10.35275,-99,-99,20.27112,NA,NA,NA,NA,NA,0
18021,01/03/2019,20.89,-105.14,18021,-99,-99,Rio Ameca,Lomer?o,30.64825,17.75784,-99,-99,22.75272,NA,NA,NA,NA,NA,0
18021,02/03/2019,20.89,-105.14,18021,-99,-99,Rio Ameca,Lomer?o,31.6626,17.09305,-99,-99,22.92844,NA,NA,NA,NA,NA,0
18022,01/03/2019,21.91,-105.48,18022,-99,-99,Presidio-San Pedro,Llanura,27.15018,20.39526,-99,-99,23.18008,NA,NA,NA,NA,NA,0
18022,02/03/2019,21.91,-105.48,18022,-99,-99,Presidio-San Pedro,Llanura,27.26151,20.34833,-99,-99,23.26471,NA,NA,NA,NA,NA,0
18023,01/03/2019,21.3,-104.88,18023,-99,-99,Huicicila,Sierra,31.99033,16.90179,-99,-99,22.85382,NA,NA,NA,NA,NA,0
18023,02/03/2019,21.3,-104.88,18023,-99,-99,Huicicila,Sierra,32.63165,16.4389,-99,-99,23.01346,NA,NA,NA,NA,NA,0
18024,01/03/2019,21.65,-105.12,18024,-99,-99,Huicicila,Sierra,31.86703,17.59302,-99,-99,23.31564,NA,NA,NA,NA,NA,0
18024,02/03/2019,21.65,-105.12,18024,-99,-99,Huicicila,Sierra,32.11609,17.31061,-99,-99,23.47293,NA,NA,NA,NA,NA,0
18025,01/03/2019,21.28,-105.08,18025,-99,-99,Huicicila,Sierra,31.56033,17.52011,-99,-99,23.00687,NA,NA,NA,NA,NA,0
18025,02/03/2019,21.28,-105.08,18025,-99,-99,Huicicila,Sierra,32.17764,17.12921,-99,-99,23.1886,NA,NA,NA,NA,NA,0
18026,01/03/2019,21.92,-104.99,18026,-99,-99,Lerma Santiago,Lomer?o,32.90302,17.0593,-99,-99,23.57401,NA,NA,NA,NA,NA,0
18026,02/03/2019,21.92,-104.99,18026,-99,-99,Lerma Santiago,Lomer?o,32.90472,16.50793,-99,-99,23.61975,NA,NA,NA,NA,NA,0
18027,01/03/2019,22.17,-105.01,18027,-99,-99,Presidio-San Pedro,Sierra,32.46667,16.3877,-99,-99,23.07236,NA,NA,NA,NA,NA,0
18027,02/03/2019,22.17,-105.01,18027,-99,-99,Presidio-San Pedro,Sierra,32.3511,15.60486,-99,-99,23.03522,NA,NA,NA,NA,NA,0
18028,01/03/2019,22.12,-105.2,18028,-99,-99,Presidio-San Pedro,Llanura,31.42584,17.4537,-99,-99,23.24597,NA,NA,NA,NA,NA,0
18028,02/03/2019,22.12,-105.2,18028,-99,-99,Presidio-San Pedro,Llanura,31.36264,16.89252,-99,-99,23.25177,NA,NA,NA,NA,NA,0
18029,01/03/2019,21.54,-105.28,18029,-99,-99,Huicicila,Llanura,29.51022,19.01917,-99,-99,23.20956,NA,NA,NA,NA,NA,0
18029,02/03/2019,21.54,-105.28,18029,-99,-99,Huicicila,Llanura,29.83893,18.8837,-99,-99,23.37668,NA,NA,NA,NA,NA,0
18030,01/03/2019,20.74,-105.23,18030,-99,-99,Rio Ameca,Llanura,29.7746,18.26999,-99,-99,22.76706,NA,NA,NA,NA,NA,0
18030,02/03/2019,20.74,-105.23,18030,-99,-99,Rio Ameca,Llanura,30.86084,17.65228,-99,-99,23.00949,NA,NA,NA,NA,NA,0
18031,01/03/2019,22.36,-104.43,18031,-99,-99,Lerma Santiago,Valle,31.38547,10.65793,-99,-99,19.54022,NA,NA,NA,NA,NA,0
18031,02/03/2019,22.36,-104.43,18031,-99,-99,Lerma Santiago,Valle,32.07489,8.94223,-99,-99,19.19391,NA,NA,NA,NA,NA,0
18032,01/03/2019,21.96,-105.14,18032,-99,-99,Presidio-San Pedro,Llanura,32.14685,17.59253,-99,-99,23.5892,NA,NA,NA,NA,NA,0
18032,02/03/2019,21.96,-105.14,18032,-99,-99,Presidio-San Pedro,Llanura,32.12677,17.11655,-99,-99,23.63791,NA,NA,NA,NA,NA,0
18033,01/03/2019,22.05,-104.92,18033,-99,-99,Presidio-San Pedro,Sierra,32.85065,16.55432,-99,-99,23.31604,NA,NA,NA,NA,NA,0
18033,02/03/2019,22.05,-104.92,18033,-99,-99,Presidio-San Pedro,Sierra,32.79843,15.81732,-99,-99,23.29233,NA,NA,NA,NA,NA,0
18034,01/03/2019,21.81,-105.2,18034,-99,-99,Lerma Santiago,Llanura,31.36191,17.98349,-99,-99,23.43967,NA,NA,NA,NA,NA,0
18034,02/03/2019,21.81,-105.2,18034,-99,-99,Lerma Santiago,Llanura,31.45987,17.63281,-99,-99,23.53259,NA,NA,NA,NA,NA,0
18035,01/03/2019,22.8,-105.27,18035,-99,-99,Presidio-San Pedro,Sierra,30.33801,14.16052,-99,-99,21.13156,NA,NA,NA,NA,NA,0
18035,02/03/2019,22.8,-105.27,18035,-99,-99,Presidio-San Pedro,Sierra,30.58527,13.23529,-99,-99,21.02344,NA,NA,NA,NA,NA,0
18036,01/03/2019,22.41,-105.46,18036,-99,-99,Presidio-San Pedro,Llanura,28.57156,18.92554,-99,-99,22.84518,NA,NA,NA,NA,NA,0
18036,02/03/2019,22.41,-105.46,18036,-99,-99,Presidio-San Pedro,Llanura,28.62097,18.73898,-99,-99,22.91547,NA,NA,NA,NA,NA,0
